,nome_municipio_destino,lon_destino,lat_destino,origem,destino,total_casamentos,ano,lon_origem,lat_origem
103,Juquitiba,-47.02464788127104,-23.95519900163791,3550308,3526209,1,2018,-46.64801282472266,-23.649919671153047
104,Lavínia,-51.03251976095301,-21.150773201912706,3550308,3526506,4,2018,-46.64801282472266,-23.649919671153047
105,Lençóis Paulista,-48.825023944268715,-22.67607338095573,3550308,3526803,1,2018,-46.64801282472266,-23.649919671153047
106,Limeira,-47.3636921449579,-22.598501577790163,3550308,3526902,17,2018,-46.64801282472266,-23.649919671153047
107,Lins,-49.682853437967395,-21.649759805520585,3550308,3527108,1,2018,-46.64801282472266,-23.649919671153047
108,Lorena,-45.060045365475126,-22.79394772794464,3550308,3527207,2,2018,-46.64801282472266,-23.649919671153047
109,Louveira,-46.93762722146394,-23.08404142674835,3550308,3527306,3,2018,-46.64801282472266,-23.649919671153047
110,Luís Antônio,-47.78191682376182,-21.552640247503092,3550308,3527603,1,2018,-46.64801282472266,-23.649919671153047
111,Mairinque,-47.22928945504809,-23.507939145234847,3550308,3528403,2,2018,-46.64801282472266,-23.649919671153047
112,Mairiporã,-46.56126590182175,-23.317269089058623,3550308,3528502,23,2018,-46.64801282472266,-23.649919671153047
113,Marabá Paulista,-52.05657993550875,-22.127698796106273,3550308,3528700,1,2018,-46.64801282472266,-23.649919671153047
114,Maracaí,-50.7454080179541,-22.652314833175193,3550308,3528809,2,2018,-46.64801282472266,-23.649919671153047
115,Marília,-49.98303233208706,-22.17767597423205,3550308,3529005,2,2018,-46.64801282472266,-23.649919671153047
116,Martinópolis,-51.123327059149894,-22.172162864814805,3550308,3529203,8,2018,-46.64801282472266,-23.649919671153047
117,Mauá,-46.446391534335675,-23.66616212883741,3550308,3529401,117,2018,-46.64801282472266,-23.649919671153047
118,Mira Estrela,-50.124302507860925,-19.95175482160826,3550308,3530003,1,2018,-46.64801282472266,-23.649919671153047
119,Mirandópolis,-51.13040319825559,-21.081029807852474,3550308,3530102,12,2018,-46.64801282472266,-23.649919671153047
120,Mococa,-47.032998166042674,-21.449469000864838,3550308,3530508,6,2018,-46.64801282472266,-23.649919671153047
121,Mogi das Cruzes,-46.18606238653124,-23.569509580911497,3550308,3530607,55,2018,-46.64801282472266,-23.649919671153047
122,Mogi Guaçu,-47.029031813373386,-22.23208372341347,3550308,3530706,8,2018,-46.64801282472266,-23.649919671153047
123,Mogi Mirim,-46.988405720300605,-22.451331778884636,3550308,3530805,6,2018,-46.64801282472266,-23.649919671153047
124,Mongaguá,-46.66806170203251,-24.07016122575776,3550308,3531100,2,2018,-46.64801282472266,-23.649919671153047
125,Monte Mor,-47.307339127765495,-22.95319288945027,3550308,3531803,1,2018,-46.64801282472266,-23.649919671153047
126,Morungaba,-46.782548798479304,-22.89386454590402,3550308,3532009,1,2018,-46.64801282472266,-23.649919671153047
127,Nova Aliança,-49.515964730728754,-21.06260723425918,3550308,3532801,1,2018,-46.64801282472266,-23.649919671153047
128,Novais,-48.917986771901695,-20.988555650509557,3550308,3533254,1,2018,-46.64801282472266,-23.649919671153047
129,Nova Odessa,-47.285152679568455,-22.784113914179258,3550308,3533403,1,2018,-46.64801282472266,-23.649919671153047
130,Novo Horizonte,-49.28382614433859,-21.46915610031473,3550308,3533502,1,2018,-46.64801282472266,-23.649919671153047
131,Orlândia,-47.90583389372382,-20.69786449588473,3550308,3534302,1,2018,-46.64801282472266,-23.649919671153047
132,Osasco,-46.78926510334066,-23.52874284154623,3550308,3534401,206,2018,-46.64801282472266,-23.649919671153047
133,Paraguaçu Paulista,-50.626584542102314,-22.459106419881294,3550308,3535507,1,2018,-46.64801282472266,-23.649919671153047
134,Paranapanema,-48.795273677493505,-23.43844322469564,3550308,3535804,1,2018,-46.64801282472266,-23.649919671153047
135,Paulínia,-47.14506898816476,-22.748364016180314,3550308,3536505,4,2018,-46.64801282472266,-23.649919671153047
136,Pederneiras,-48.86111293433915,-22.301388264621846,3550308,3536703,1,2018,-46.64801282472266,-23.649919671153047
137,Pedregulho,-47.439080795025006,-20.205588075874108,3550308,3537008,1,2018,-46.64801282472266,-23.649919671153047
138,Pedreira,-46.888567876073814,-22.754737285293693,3550308,3537107,1,2018,-46.64801282472266,-23.649919671153047
139,Penápolis,-50.095671001918475,-21.40535520904719,3550308,3537305,1,2018,-46.64801282472266,-23.649919671153047
140,Pereira Barreto,-51.10661210188189,-20.677661583469078,3550308,3537404,1,2018,-46.64801282472266,-23.649919671153047
141,Peruíbe,-47.012975331132935,-24.279281712197154,3550308,3537602,5,2018,-46.64801282472266,-23.649919671153047
142,Pindamonhangaba,-45.459287276804254,-22.879987917011256,3550308,3538006,3,2018,-46.64801282472266,-23.649919671153047
143,Pinhalzinho,-46.573425764426,-22.77868536767502,3550308,3538204,2,2018,-46.64801282472266,-23.649919671153047
144,Piracaia,-46.30225394654861,-23.046884977304934,3550308,3538600,1,2018,-46.64801282472266,-23.649919671153047
145,Piracicaba,-47.78399522152702,-22.726502191189148,3550308,3538709,3,2018,-46.64801282472266,-23.649919671153047
146,Piraju,-49.3661158782755,-23.186912008451042,3550308,3538808,1,2018,-46.64801282472266,-23.649919671153047
147,Pirajuí,-49.413519222755326,-21.95760727284818,3550308,3538907,1,2018,-46.64801282472266,-23.649919671153047
148,Pirangi,-48.669422839916415,-21.093852576793992,3550308,3539004,1,2018,-46.64801282472266,-23.649919671153047
149,Pirapora do Bom Jesus,-46.98490866510353,-23.378371226590055,3550308,3539103,1,2018,-46.64801282472266,-23.649919671153047
150,Pirassununga,-47.389882619833095,-21.9959273754188,3550308,3539301,1,2018,-46.64801282472266,-23.649919671153047
151,Poá,-46.34678311181186,-23.53047518529059,3550308,3539806,55,2018,-46.64801282472266,-23.649919671153047
152,Pontal,-48.06442359444822,-20.98456640373162,3550308,3540200,1,2018,-46.64801282472266,-23.649919671153047
153,Pontes Gestal,-49.75737903144981,-20.174817636605738,3550308,3540309,1,2018,-46.64801282472266,-23.649919671153047
154,Porto Feliz,-47.51692427556794,-23.230301114958326,3550308,3540606,2,2018,-46.64801282472266,-23.649919671153047
155,Potim,-45.30316179444916,-22.8252956697621,3550308,3540754,2,2018,-46.64801282472266,-23.649919671153047
156,Pracinha,-51.07519281326492,-21.837523785701848,3550308,3540853,1,2018,-46.64801282472266,-23.649919671153047
157,Pradópolis,-48.08606002526798,-21.344434340626393,3550308,3540903,1,2018,-46.64801282472266,-23.649919671153047
158,Praia Grande,-46.52271413911398,-24.01560235889938,3550308,3541000,14,2018,-46.64801282472266,-23.649919671153047
159,Presidente Bernardes,-51.62019938748173,-22.10721432487034,3550308,3541208,1,2018,-46.64801282472266,-23.649919671153047
160,Presidente Prudente,-51.343030570738776,-21.993063241193546,3550308,3541406,1,2018,-46.64801282472266,-23.649919671153047
161,Presidente Venceslau,-51.83827095933656,-21.79297171564389,3550308,3541505,3,2018,-46.64801282472266,-23.649919671153047
162,Rafard,-47.583784927509114,-23.04516124203926,3550308,3542107,1,2018,-46.64801282472266,-23.649919671153047
163,Reginópolis,-49.18044238619998,-21.88307807213138,3550308,3542503,1,2018,-46.64801282472266,-23.649919671153047
164,Registro,-47.82073114177516,-24.50400170890415,3550308,3542602,3,2018,-46.64801282472266,-23.649919671153047
165,Ribeirão Pires,-46.40279425362041,-23.701076237271483,3550308,3543303,12,2018,-46.64801282472266,-23.649919671153047
166,Ribeirão Preto,-47.82128217320043,-21.210824899557203,3550308,3543402,12,2018,-46.64801282472266,-23.649919671153047
167,Rio Claro,-47.579880078391895,-22.37389451658479,3550308,3543907,7,2018,-46.64801282472266,-23.649919671153047
168,Rio Grande da Serra,-46.37945303882864,-23.737858846926013,3550308,3544103,12,2018,-46.64801282472266,-23.649919671153047
169,Riolândia,-49.70919859036227,-20.023501439727955,3550308,3544202,1,2018,-46.64801282472266,-23.649919671153047
170,Sales Oliveira,-47.8546015852944,-20.831527703596162,3550308,3544905,1,2018,-46.64801282472266,-23.649919671153047
171,Salesópolis,-45.84260490319878,-23.580191641912613,3550308,3545001,1,2018,-46.64801282472266,-23.649919671153047
172,Salto,-47.30260924072443,-23.180473107377306,3550308,3545209,7,2018,-46.64801282472266,-23.649919671153047
173,Salto de Pirapora,-47.58063731946571,-23.652764308346725,3550308,3545308,2,2018,-46.64801282472266,-23.649919671153047
174,Santa Bárbara d'Oeste,-47.42807539061201,-22.80061878511495,3550308,3545803,6,2018,-46.64801282472266,-23.649919671153047
175,Santa Branca,-45.863290930734465,-23.426394341144878,3550308,3546009,3,2018,-46.64801282472266,-23.649919671153047
176,Santa Cruz do Rio Pardo,-49.56892730761945,-22.809271867553743,3550308,3546405,2,2018,-46.64801282472266,-23.649919671153047
177,Santa Isabel,-46.2423682521971,-23.28893488358144,3550308,3546801,8,2018,-46.64801282472266,-23.649919671153047
178,Santa Lúcia,-48.05736600190771,-21.67077908901204,3550308,3546900,1,2018,-46.64801282472266,-23.649919671153047
179,Santana de Parnaíba,-46.91681478593212,-23.449446793983224,3550308,3547304,19,2018,-46.64801282472266,-23.649919671153047
180,Santa Rita do Passa Quatro,-47.50796162986648,-21.6825031382126,3550308,3547502,1,2018,-46.64801282472266,-23.649919671153047
181,Santa Rosa de Viterbo,-47.36621224369772,-21.503766156146582,3550308,3547601,1,2018,-46.64801282472266,-23.649919671153047
182,Santo André,-46.44164217006808,-23.72795382422004,3550308,3547809,290,2018,-46.64801282472266,-23.649919671153047
183,Santo Antônio do Jardim,-46.683493991560766,-22.130318302410156,3550308,3548104,1,2018,-46.64801282472266,-23.649919671153047
184,Santos,-46.2915133526949,-23.86901996578977,3550308,3548500,14,2018,-46.64801282472266,-23.649919671153047
185,São Bento do Sapucaí,-45.68679716446955,-22.681391542979576,3550308,3548609,1,2018,-46.64801282472266,-23.649919671153047
186,São Bernardo do Campo,-46.55079581063673,-23.81295994991047,3550308,3548708,279,2018,-46.64801282472266,-23.649919671153047
187,São Caetano do Sul,-46.566062574956604,-23.62613982566959,3550308,3548807,154,2018,-46.64801282472266,-23.649919671153047
188,São Carlos,-47.867149063747405,-21.918766545969394,3550308,3548906,6,2018,-46.64801282472266,-23.649919671153047
189,São José do Rio Pardo,-46.87950116011004,-21.603687035710543,3550308,3549706,3,2018,-46.64801282472266,-23.649919671153047
190,São José do Rio Preto,-49.358110075161186,-20.797213740334193,3550308,3549805,7,2018,-46.64801282472266,-23.649919671153047
191,São José dos Campos,-45.928597226084406,-23.090495626224854,3550308,3549904,10,2018,-46.64801282472266,-23.649919671153047
192,São Lourenço da Serra,-46.936367352920215,-23.85240775882037,3550308,3549953,2,2018,-46.64801282472266,-23.649919671153047
193,São Roque,-47.10956687814063,-23.548956816059164,3550308,3550605,2,2018,-46.64801282472266,-23.649919671153047
194,São Sebastião,-45.606802069455895,-23.75440857563968,3550308,3550704,2,2018,-46.64801282472266,-23.649919671153047
195,São Vicente,-46.48824718572379,-23.959250152139916,3550308,3551009,13,2018,-46.64801282472266,-23.649919671153047
196,Serra Azul,-47.54969905002119,-21.316051314811894,3550308,3551405,2,2018,-46.64801282472266,-23.649919671153047
197,Serrana,-47.61233813485504,-21.216916287573238,3550308,3551504,1,2018,-46.64801282472266,-23.649919671153047
198,Socorro,-46.524397382794646,-22.61115121610246,3550308,3552106,4,2018,-46.64801282472266,-23.649919671153047
199,Sorocaba,-47.446772602607965,-23.46454703274698,3550308,3552205,13,2018,-46.64801282472266,-23.649919671153047
200,Sumaré,-47.262996256409664,-22.84186576064796,3550308,3552403,9,2018,-46.64801282472266,-23.649919671153047
201,Suzano,-46.31044590338795,-23.60836340197222,3550308,3552502,81,2018,-46.64801282472266,-23.649919671153047
202,Taboão da Serra,-46.78636948096587,-23.620534346359868,3550308,3552809,132,2018,-46.64801282472266,-23.649919671153047
203,Tapiratiba,-46.74184771815301,-21.45077269688464,3550308,3553609,1,2018,-46.64801282472266,-23.649919671153047
204,Tatuí,-47.86951318970413,-23.362074115868936,3550308,3554003,4,2018,-46.64801282472266,-23.649919671153047
205,Taubaté,-45.50242698119035,-23.08711764446082,3550308,3554102,4,2018,-46.64801282472266,-23.649919671153047
206,Ubatuba,-45.02394197020979,-23.381153304604023,3550308,3555406,4,2018,-46.64801282472266,-23.649919671153047
207,Valinhos,-46.98127531105423,-22.975115060730896,3550308,3556206,9,2018,-46.64801282472266,-23.649919671153047
208,Valparaíso,-50.92377940497924,-21.203070844434404,3550308,3556305,1,2018,-46.64801282472266,-23.649919671153047
209,Vargem Grande Paulista,-47.01470619446247,-23.62088479786333,3550308,3556453,6,2018,-46.64801282472266,-23.649919671153047
210,Várzea Paulista,-46.82490900472427,-23.2192705197253,3550308,3556503,1,2018,-46.64801282472266,-23.649919671153047
211,Vinhedo,-46.97920936449542,-23.046468671342836,3550308,3556701,12,2018,-46.64801282472266,-23.649919671153047
212,Viradouro,-48.30986537903802,-20.88438150844977,3550308,3556800,1,2018,-46.64801282472266,-23.649919671153047
213,Votorantim,-47.4065319948454,-23.57987752687119,3550308,3557006,1,2018,-46.64801282472266,-23.649919671153047
0,Águas de Lindóia,-46.60367121178706,-22.474822787904962,3550308,3500501,1,2017,-46.64801282472266,-23.649919671153047
1,Alambari,-47.86905525159808,-23.54892961454965,3550308,3500758,1,2017,-46.64801282472266,-23.649919671153047
2,Alto Alegre,-50.192126402063735,-21.612536248465872,3550308,3501103,1,2017,-46.64801282472266,-23.649919671153047
3,Alumínio,-47.28124940412703,-23.53299410183778,3550308,3501152,2,2017,-46.64801282472266,-23.649919671153047
4,Alvinlândia,-49.75852323829205,-22.452550034117106,3550308,3501509,1,2017,-46.64801282472266,-23.649919671153047
5,Americana,-47.2891188408492,-22.723246167383053,3550308,3501608,14,2017,-46.64801282472266,-23.649919671153047
6,Aparecida,-45.237217802685805,-22.91418995651041,3550308,3502507,1,2017,-46.64801282472266,-23.649919671153047
7,Apiaí,-48.81743047885114,-24.42150155303093,3550308,3502705,1,2017,-46.64801282472266,-23.649919671153047
8,Araçariguama,-47.07238162450464,-23.434425406359992,3550308,3502754,1,2017,-46.64801282472266,-23.649919671153047
9,Araçatuba,-50.574693106706164,-21.11370930039772,3550308,3502804,3,2017,-46.64801282472266,-23.649919671153047
10,Araçoiaba da Serra,-47.651524265696494,-23.543861775387263,3550308,3502903,1,2017,-46.64801282472266,-23.649919671153047
11,Araraquara,-48.18137400687025,-21.7916223231822,3550308,3503208,3,2017,-46.64801282472266,-23.649919671153047
12,Araras,-47.32386422773424,-22.346150774958648,3550308,3503307,6,2017,-46.64801282472266,-23.649919671153047
13,Artur Nogueira,-47.132152226817894,-22.561197992933376,3550308,3503802,2,2017,-46.64801282472266,-23.649919671153047
14,Arujá,-46.319053390163845,-23.386015536859134,3550308,3503901,12,2017,-46.64801282472266,-23.649919671153047
15,Assis,-50.42075080213832,-22.601730011403326,3550308,3504008,7,2017,-46.64801282472266,-23.649919671153047
16,Atibaia,-46.58677388754247,-23.12324348170109,3550308,3504107,10,2017,-46.64801282472266,-23.649919671153047
17,Avanhandava,-49.94732947323867,-21.460520166223347,3550308,3504404,1,2017,-46.64801282472266,-23.649919671153047
18,Avaré,-48.8940478058122,-23.075094130613078,3550308,3504503,2,2017,-46.64801282472266,-23.649919671153047
19,Bady Bassitt,-49.4376265952779,-20.931535059874154,3550308,3504602,1,2017,-46.64801282472266,-23.649919671153047
20,Balbinos,-49.33307976511567,-21.892410463390192,3550308,3504701,6,2017,-46.64801282472266,-23.649919671153047
21,Barra Bonita,-48.54176142345259,-22.479476824578896,3550308,3505302,1,2017,-46.64801282472266,-23.649919671153047
22,Barretos,-48.65195782034379,-20.514148159791702,3550308,3505500,3,2017,-46.64801282472266,-23.649919671153047
23,Barrinha,-48.09507231910897,-21.232542483588492,3550308,3505609,1,2017,-46.64801282472266,-23.649919671153047
24,Barueri,-46.87725087744116,-23.505281812372544,3550308,3505708,44,2017,-46.64801282472266,-23.649919671153047
25,Bauru,-49.12616934206203,-22.25395510503004,3550308,3506003,6,2017,-46.64801282472266,-23.649919671153047
26,Bebedouro,-48.51074780137159,-20.940429391672627,3550308,3506102,1,2017,-46.64801282472266,-23.649919671153047
27,Bertioga,-46.029959559546384,-23.759800372255633,3550308,3506359,4,2017,-46.64801282472266,-23.649919671153047
28,Bilac,-50.47926678551185,-21.427778098914043,3550308,3506409,1,2017,-46.64801282472266,-23.649919671153047
29,Biritiba Mirim,-46.02132752940155,-23.624150185520097,3550308,3506607,4,2017,-46.64801282472266,-23.649919671153047
30,Boa Esperança do Sul,-48.46361929486789,-21.93502729376259,3550308,3506706,2,2017,-46.64801282472266,-23.649919671153047
31,Bocaina,-48.52906145013365,-22.105424246108775,3550308,3506805,2,2017,-46.64801282472266,-23.649919671153047
32,Boituva,-47.67496931948617,-23.28757773768226,3550308,3507001,2,2017,-46.64801282472266,-23.649919671153047
33,Bom Jesus dos Perdões,-46.478973055773224,-23.17251479962565,3550308,3507100,1,2017,-46.64801282472266,-23.649919671153047
34,Botucatu,-48.468249208927,-22.86344086737739,3550308,3507506,1,2017,-46.64801282472266,-23.649919671153047
35,Bragança Paulista,-46.55595464061905,-22.938347627314194,3550308,3507605,10,2017,-46.64801282472266,-23.649919671153047
36,Brotas,-48.08125456979454,-22.273271770713343,3550308,3507902,2,2017,-46.64801282472266,-23.649919671153047
37,Cabreúva,-47.08020805346742,-23.30130570141949,3550308,3508405,1,2017,-46.64801282472266,-23.649919671153047
38,Caçapava,-45.713328736350256,-23.10370837737954,3550308,3508504,1,2017,-46.64801282472266,-23.649919671153047
39,Caieiras,-46.74523573337271,-23.3759356157253,3550308,3509007,49,2017,-46.64801282472266,-23.649919671153047
40,Cajamar,-46.87203858058,-23.35142567355794,3550308,3509205,10,2017,-46.64801282472266,-23.649919671153047
41,Cajobi,-48.83877816845608,-20.87367821396926,3550308,3509304,1,2017,-46.64801282472266,-23.649919671153047
42,Campinas,-47.04375762624352,-22.883748024009478,3550308,3509502,25,2017,-46.64801282472266,-23.649919671153047
43,Campo Limpo Paulista,-46.760058050276044,-23.21791588473313,3550308,3509601,1,2017,-46.64801282472266,-23.649919671153047
44,Cândido Rodrigues,-48.628623623753214,-21.342830940982267,3550308,3510104,1,2017,-46.64801282472266,-23.649919671153047
45,Capivari,-47.47801600739543,-22.980707056232802,3550308,3510401,2,2017,-46.64801282472266,-23.649919671153047
46,Caraguatatuba,-45.48803863677825,-23.639671604649138,3550308,3510500,1,2017,-46.64801282472266,-23.649919671153047
47,Carapicuíba,-46.84192820034561,-23.550038720469413,3550308,3510609,40,2017,-46.64801282472266,-23.649919671153047
48,Catanduva,-48.963657788424115,-21.133758349557908,3550308,3511102,3,2017,-46.64801282472266,-23.649919671153047
49,Cedral,-49.26388477494728,-20.913887384472606,3550308,3511300,1,2017,-46.64801282472266,-23.649919671153047
50,Cerquilho,-47.757134786507685,-23.187120948060844,3550308,3511508,1,2017,-46.64801282472266,-23.649919671153047
51,Cesário Lange,-47.90389374044466,-23.216513313063334,3550308,3511607,2,2017,-46.64801282472266,-23.649919671153047
52,Colômbia,-48.721751874458576,-20.26688116027681,3550308,3512100,1,2017,-46.64801282472266,-23.649919671153047
53,Cosmópolis,-47.186367685014986,-22.651638362931745,3550308,3512803,3,2017,-46.64801282472266,-23.649919671153047
54,Cotia,-46.96048861125036,-23.675141701928688,3550308,3513009,73,2017,-46.64801282472266,-23.649919671153047
55,Cruzeiro,-45.00631441484788,-22.551424538902317,3550308,3513405,1,2017,-46.64801282472266,-23.649919671153047
56,Cunha,-44.942009032125185,-23.052815011104865,3550308,3513603,1,2017,-46.64801282472266,-23.649919671153047
57,Diadema,-46.61142720184843,-23.69721190580781,3550308,3513801,225,2017,-46.64801282472266,-23.649919671153047
58,Elias Fausto,-47.370657743456654,-23.07063383664572,3550308,3514908,1,2017,-46.64801282472266,-23.649919671153047
59,Embu das Artes,-46.851514474237796,-23.65133405703435,3550308,3515004,67,2017,-46.64801282472266,-23.649919671153047
60,Embu-Guaçu,-46.830646567677206,-23.85428993443685,3550308,3515103,15,2017,-46.64801282472266,-23.649919671153047
61,Fernandópolis,-50.28302709794785,-20.27172082201736,3550308,3515509,2,2017,-46.64801282472266,-23.649919671153047
62,Ferraz de Vasconcelos,-46.373925169325936,-23.56103194417209,3550308,3515707,180,2017,-46.64801282472266,-23.649919671153047
63,Flórida Paulista,-51.17062632762573,-21.53991358014612,3550308,3516002,1,2017,-46.64801282472266,-23.649919671153047
64,Franca,-47.381096769743706,-20.555204779166154,3550308,3516200,5,2017,-46.64801282472266,-23.649919671153047
65,Francisco Morato,-46.723508549250326,-23.273710051410042,3550308,3516309,27,2017,-46.64801282472266,-23.649919671153047
66,Franco da Rocha,-46.73575747446041,-23.314176430155683,3550308,3516408,48,2017,-46.64801282472266,-23.649919671153047
67,Gália,-49.5777341656619,-22.320474252371067,3550308,3516606,1,2017,-46.64801282472266,-23.649919671153047
68,Guaíra,-48.36419971587354,-20.313994454261746,3550308,3517406,1,2017,-46.64801282472266,-23.649919671153047
69,Guapiaçu,-49.189908806507944,-20.742843186528898,3550308,3517505,1,2017,-46.64801282472266,-23.649919671153047
70,Guapiara,-48.55585284639931,-24.21252590709452,3550308,3517604,1,2017,-46.64801282472266,-23.649919671153047
71,Guará,-47.77527282113202,-20.48257678754653,3550308,3517703,1,2017,-46.64801282472266,-23.649919671153047
72,Guararema,-46.05858902782177,-23.427556081855016,3550308,3518305,8,2017,-46.64801282472266,-23.649919671153047
73,Guaratinguetá,-45.23295198574329,-22.79344881621547,3550308,3518404,2,2017,-46.64801282472266,-23.649919671153047
74,Guareí,-48.21914445942755,-23.370483593474166,3550308,3518503,2,2017,-46.64801282472266,-23.649919671153047
75,Guarujá,-46.23519806791123,-23.951243231174114,3550308,3518701,10,2017,-46.64801282472266,-23.649919671153047
76,Guarulhos,-46.45485485831944,-23.40268814883486,3550308,3518800,551,2017,-46.64801282472266,-23.649919671153047
77,Hortolândia,-47.20772231112622,-22.878425946002945,3550308,3519071,6,2017,-46.64801282472266,-23.649919671153047
78,Iaras,-49.10684134164564,-22.819115013414333,3550308,3519253,2,2017,-46.64801282472266,-23.649919671153047
79,Ibiúna,-47.21521653223562,-23.80232039840751,3550308,3519709,2,2017,-46.64801282472266,-23.649919671153047
80,Iguape,-47.474242460741564,-24.549552456047024,3550308,3520301,2,2017,-46.64801282472266,-23.649919671153047
81,Indaiatuba,-47.20251172608479,-23.106060008772392,3550308,3520509,15,2017,-46.64801282472266,-23.649919671153047
82,Iperó,-47.629125750868255,-23.404479289518616,3550308,3521002,1,2017,-46.64801282472266,-23.649919671153047
83,Ipeúna,-47.71603795233609,-22.423896923727252,3550308,3521101,1,2017,-46.64801282472266,-23.649919671153047
84,Iracemápolis,-47.524232314233444,-22.593674711615797,3550308,3521408,2,2017,-46.64801282472266,-23.649919671153047
85,Itanhaém,-46.83450894278052,-24.092273913254438,3550308,3522109,9,2017,-46.64801282472266,-23.649919671153047
86,Itapecerica da Serra,-46.8588317970347,-23.737202164787504,3550308,3522208,60,2017,-46.64801282472266,-23.649919671153047
87,Itapetininga,-48.1232753187511,-23.6454678781323,3550308,3522307,2,2017,-46.64801282472266,-23.649919671153047
88,Itapeva,-48.87174254103032,-23.913927286401904,3550308,3522406,4,2017,-46.64801282472266,-23.649919671153047
89,Itapevi,-46.96766672177536,-23.5509468526766,3550308,3522505,20,2017,-46.64801282472266,-23.649919671153047
90,Itaquaquecetuba,-46.33387948432194,-23.46146331282999,3550308,3523107,152,2017,-46.64801282472266,-23.649919671153047
91,Itararé,-49.30364955726617,-24.0804276667201,3550308,3523206,1,2017,-46.64801282472266,-23.649919671153047
92,Itatiba,-46.81430425681162,-23.006702173067453,3550308,3523404,13,2017,-46.64801282472266,-23.649919671153047
93,Itirapina,-47.83405005358574,-22.294572797668774,3550308,3523602,1,2017,-46.64801282472266,-23.649919671153047
94,Itu,-47.28463985699062,-23.30713102042866,3550308,3523909,6,2017,-46.64801282472266,-23.649919671153047
95,Jaboticabal,-48.287942902926176,-21.218318501135016,3550308,3524303,1,2017,-46.64801282472266,-23.649919671153047
96,Jacareí,-45.99053343777902,-23.29887503807916,3550308,3524402,9,2017,-46.64801282472266,-23.649919671153047
97,Jaguariúna,-47.01277985551017,-22.69197969951676,3550308,3524709,6,2017,-46.64801282472266,-23.649919671153047
98,Jandira,-46.89970648410938,-23.544141946950987,3550308,3525003,12,2017,-46.64801282472266,-23.649919671153047
99,Jaú,-48.556002510589295,-22.29605566339249,3550308,3525300,6,2017,-46.64801282472266,-23.649919671153047
100,Joanópolis,-46.20919048341198,-22.938824166382656,3550308,3525508,2,2017,-46.64801282472266,-23.649919671153047
101,José Bonifácio,-49.779294634374,-21.0893764977617,3550308,3525706,1,2017,-46.64801282472266,-23.649919671153047
102,Jundiaí,-46.91300651671142,-23.194589028833196,3550308,3525904,20,2017,-46.64801282472266,-23.649919671153047
103,Junqueirópolis,-51.435022552643915,-21.448802878557636,3550308,3526001,3,2017,-46.64801282472266,-23.649919671153047
104,Juquitiba,-47.02464788127104,-23.95519900163791,3550308,3526209,1,2017,-46.64801282472266,-23.649919671153047
105,Laranjal Paulista,-47.865679241783646,-23.01215087862442,3550308,3526407,1,2017,-46.64801282472266,-23.649919671153047
106,Lavínia,-51.03251976095301,-21.150773201912706,3550308,3526506,3,2017,-46.64801282472266,-23.649919671153047
107,Leme,-47.33760421695988,-22.17216272673112,3550308,3526704,3,2017,-46.64801282472266,-23.649919671153047
108,Lençóis Paulista,-48.825023944268715,-22.67607338095573,3550308,3526803,1,2017,-46.64801282472266,-23.649919671153047
109,Limeira,-47.3636921449579,-22.598501577790163,3550308,3526902,11,2017,-46.64801282472266,-23.649919671153047
110,Lindóia,-46.65503358908593,-22.513391309994898,3550308,3527009,1,2017,-46.64801282472266,-23.649919671153047
111,Lorena,-45.060045365475126,-22.79394772794464,3550308,3527207,1,2017,-46.64801282472266,-23.649919671153047
112,Louveira,-46.93762722146394,-23.08404142674835,3550308,3527306,5,2017,-46.64801282472266,-23.649919671153047
113,Lucélia,-50.99160137386296,-21.644091461865514,3550308,3527405,1,2017,-46.64801282472266,-23.649919671153047
114,Mairinque,-47.22928945504809,-23.507939145234847,3550308,3528403,1,2017,-46.64801282472266,-23.649919671153047
115,Mairiporã,-46.56126590182175,-23.317269089058623,3550308,3528502,19,2017,-46.64801282472266,-23.649919671153047
116,Marília,-49.98303233208706,-22.17767597423205,3550308,3529005,4,2017,-46.64801282472266,-23.649919671153047
117,Martinópolis,-51.123327059149894,-22.172162864814805,3550308,3529203,2,2017,-46.64801282472266,-23.649919671153047
118,Matão,-48.43015251082756,-21.6101213756278,3550308,3529302,1,2017,-46.64801282472266,-23.649919671153047
119,Mauá,-46.446391534335675,-23.66616212883741,3550308,3529401,130,2017,-46.64801282472266,-23.649919671153047
120,Mirandópolis,-51.13040319825559,-21.081029807852474,3550308,3530102,7,2017,-46.64801282472266,-23.649919671153047
121,Mirante do Paranapanema,-51.99795236039446,-22.349258519029554,3550308,3530201,1,2017,-46.64801282472266,-23.649919671153047
122,Mococa,-47.032998166042674,-21.449469000864838,3550308,3530508,2,2017,-46.64801282472266,-23.649919671153047
123,Mogi das Cruzes,-46.18606238653124,-23.569509580911497,3550308,3530607,65,2017,-46.64801282472266,-23.649919671153047
124,Mogi Guaçu,-47.029031813373386,-22.23208372341347,3550308,3530706,5,2017,-46.64801282472266,-23.649919671153047
125,Mogi Mirim,-46.988405720300605,-22.451331778884636,3550308,3530805,9,2017,-46.64801282472266,-23.649919671153047
126,Monte Alegre do Sul,-46.66766289817024,-22.7042962801302,3550308,3531209,3,2017,-46.64801282472266,-23.649919671153047
127,Monte Alto,-48.53302433810404,-21.259309987272648,3550308,3531308,1,2017,-46.64801282472266,-23.649919671153047
